,Key,Title,Description
14019,WK170816  ,Blokzijl,Wijk 'Blokzijl' (WK170816) is een wijk in de gemeente 'Steenwijkerland'.
14020,BU17081600,Blokzijl,Buurt 'Blokzijl' (BU17081600) is een buurt in wijk 'Blokzijl' in de gemeente 'Steenwijkerland'.
14021,BU17081601,Scheepsdiep,Buurt 'Scheepsdiep' (BU17081601) is een buurt in wijk 'Blokzijl' in de gemeente 'Steenwijkerland'.
14022,BU17081608,Verspr.h. ten noorden van Blokzijl,Buurt 'Verspreide huizen ten noorden van Blokzijl' (BU17081608) is een buurt in wijk 'Blokzijl' in de gemeente 'Steenwijkerland'.
14023,BU17081609,Verspr.h. ten zuiden van Blokzijl,Buurt 'Verspreide huizen ten zuiden van Blokzijl' (BU17081609) is een buurt in wijk 'Blokzijl' in de gemeente 'Steenwijkerland'.
14024,WK170817  ,Giethoorn,Wijk 'Giethoorn' (WK170817) is een wijk in de gemeente 'Steenwijkerland'.
14025,BU17081700,Verspreide huizen polder Halfweg,Buurt 'Verspreide huizen polder Halfweg' (BU17081700) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14026,BU17081701,Verspreide huizen Giethoorn-Noord,Buurt 'Verspreide huizen Giethoorn-Noord' (BU17081701) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14027,BU17081702,Overig Giethoorn-Noord,Buurt 'Overig Giethoorn-Noord' (BU17081702) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14028,BU17081703,Giethoorn-Noord kern,Buurt 'Giethoorn-Noord kern' (BU17081703) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14029,BU17081704,Giethoorn-Zuid,Buurt 'Giethoorn-Zuid' (BU17081704) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14030,BU17081705,Verspreide huizen polder Giethoorn-Zuid,Buurt 'Verspreide huizen polder Giethoorn-Zuid' (BU17081705) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14031,BU17081706,Dwarsgracht,Buurt 'Dwarsgracht' (BU17081706) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14032,BU17081707,Verspreide huizen Jonen,Buurt 'Verspreide huizen Jonen' (BU17081707) is een buurt in wijk 'Giethoorn' in de gemeente 'Steenwijkerland'.
14033,WK170818  ,Zuidveen,Wijk 'Zuidveen' (WK170818) is een wijk in de gemeente 'Steenwijkerland'.
14034,BU17081800,Zuidveen,Buurt 'Zuidveen' (BU17081800) is een buurt in wijk 'Zuidveen' in de gemeente 'Steenwijkerland'.
14035,BU17081801,Buitengebied Zuidveen,Buurt 'Buitengebied Zuidveen' (BU17081801) is een buurt in wijk 'Zuidveen' in de gemeente 'Steenwijkerland'.
14036,WK170819  ,Onna,Wijk 'Onna' (WK170819) is een wijk in de gemeente 'Steenwijkerland'.
14037,BU17081900,Onna,Buurt 'Onna' (BU17081900) is een buurt in wijk 'Onna' in de gemeente 'Steenwijkerland'.
14038,BU17081901,Buitengebied Onna,Buurt 'Buitengebied Onna' (BU17081901) is een buurt in wijk 'Onna' in de gemeente 'Steenwijkerland'.
14039,WK170820  ,Kallenkote,Wijk 'Kallenkote' (WK170820) is een wijk in de gemeente 'Steenwijkerland'.
14040,BU17082000,Kallenkote,Buurt 'Kallenkote' (BU17082000) is een buurt in wijk 'Kallenkote' in de gemeente 'Steenwijkerland'.
14041,BU17082001,Buitengebied Kallenkote,Buurt 'Buitengebied Kallenkote' (BU17082001) is een buurt in wijk 'Kallenkote' in de gemeente 'Steenwijkerland'.
14042,WK170821  ,Eesveen,Wijk 'Eesveen' (WK170821) is een wijk in de gemeente 'Steenwijkerland'.
14043,BU17082100,Eesveen,Buurt 'Eesveen' (BU17082100) is een buurt in wijk 'Eesveen' in de gemeente 'Steenwijkerland'.
14044,BU17082101,Buitengebied Eesveen,Buurt 'Buitengebied Eesveen' (BU17082101) is een buurt in wijk 'Eesveen' in de gemeente 'Steenwijkerland'.
14045,WK170822  ,De Bult,Wijk 'De Bult' (WK170822) is een wijk in de gemeente 'Steenwijkerland'.
14046,BU17082200,De Bult,Buurt 'De Bult' (BU17082200) is een buurt in wijk 'De Bult' in de gemeente 'Steenwijkerland'.
14047,WK170823  ,Baars,Wijk 'Baars' (WK170823) is een wijk in de gemeente 'Steenwijkerland'.
14048,BU17082300,Baars,Buurt 'Baars' (BU17082300) is een buurt in wijk 'Baars' in de gemeente 'Steenwijkerland'.
14049,WK170824  ,Witte Paarden,Wijk 'Witte Paarden' (WK170824) is een wijk in de gemeente 'Steenwijkerland'.
14050,BU17082400,Witte Paarden,Buurt 'Witte Paarden' (BU17082400) is een buurt in wijk 'Witte Paarden' in de gemeente 'Steenwijkerland'.
14051,BU17082401,Buitengebied Witte Paarden,Buurt 'Buitengebied Witte Paarden' (BU17082401) is een buurt in wijk 'Witte Paarden' in de gemeente 'Steenwijkerland'.
14052,WK170825  ,De Pol,Wijk 'De Pol' (WK170825) is een wijk in de gemeente 'Steenwijkerland'.
14053,BU17082500,De Pol,Buurt 'De Pol' (BU17082500) is een buurt in wijk 'De Pol' in de gemeente 'Steenwijkerland'.
14054,WK170826  ,Willemsoord,Wijk 'Willemsoord' (WK170826) is een wijk in de gemeente 'Steenwijkerland'.
14055,BU17082600,Willemsoord,Buurt 'Willemsoord' (BU17082600) is een buurt in wijk 'Willemsoord' in de gemeente 'Steenwijkerland'.
14056,BU17082601,Buitengebied Willemsoord,Buurt 'Buitengebied Willemsoord' (BU17082601) is een buurt in wijk 'Willemsoord' in de gemeente 'Steenwijkerland'.
14057,WK170827  ,Marijenkampen,Wijk 'Marijenkampen' (WK170827) is een wijk in de gemeente 'Steenwijkerland'.
14058,BU17082700,Marijenkampen,Buurt 'Marijenkampen' (BU17082700) is een buurt in wijk 'Marijenkampen' in de gemeente 'Steenwijkerland'.
14059,WK170828  ,Tuk,Wijk 'Tuk' (WK170828) is een wijk in de gemeente 'Steenwijkerland'.
14060,BU17082800,Tuk,Buurt 'Tuk' (BU17082800) is een buurt in wijk 'Tuk' in de gemeente 'Steenwijkerland'.
14061,BU17082801,Buitengebied Tuk,Buurt 'Buitengebied Tuk' (BU17082801) is een buurt in wijk 'Tuk' in de gemeente 'Steenwijkerland'.
14062,WK170829  ,Steenwijkerwold,Wijk 'Steenwijkerwold' (WK170829) is een wijk in de gemeente 'Steenwijkerland'.
14063,BU17082900,Steenwijkerwold,Buurt 'Steenwijkerwold' (BU17082900) is een buurt in wijk 'Steenwijkerwold' in de gemeente 'Steenwijkerland'.
14064,BU17082901,Buitengebied Steenwijkerwold,Buurt 'Buitengebied Steenwijkerwold' (BU17082901) is een buurt in wijk 'Steenwijkerwold' in de gemeente 'Steenwijkerland'.
14065,WK170830  ,Basse,Wijk 'Basse' (WK170830) is een wijk in de gemeente 'Steenwijkerland'.
14066,BU17083000,Basse,Buurt 'Basse' (BU17083000) is een buurt in wijk 'Basse' in de gemeente 'Steenwijkerland'.
14067,BU17083001,Buitengebied Basse,Buurt 'Buitengebied Basse' (BU17083001) is een buurt in wijk 'Basse' in de gemeente 'Steenwijkerland'.
14068,WK170831  ,Paasloo,Wijk 'Paasloo' (WK170831) is een wijk in de gemeente 'Steenwijkerland'.
14069,BU17083100,Paasloo,Buurt 'Paasloo' (BU17083100) is een buurt in wijk 'Paasloo' in de gemeente 'Steenwijkerland'.
14070,WK170832  ,IJsselham,Wijk 'IJsselham' (WK170832) is een wijk in de gemeente 'Steenwijkerland'.
14071,BU17083200,IJsselham,Buurt 'IJsselham' (BU17083200) is een buurt in wijk 'IJsselham' in de gemeente 'Steenwijkerland'.
14072,WK170833  ,Ossenzijl,Wijk 'Ossenzijl' (WK170833) is een wijk in de gemeente 'Steenwijkerland'.
14073,BU17083300,Ossenzijl,Buurt 'Ossenzijl' (BU17083300) is een buurt in wijk 'Ossenzijl' in de gemeente 'Steenwijkerland'.
14074,BU17083301,Buitengebied Ossenzijl,Buurt 'Buitengebied Ossenzijl' (BU17083301) is een buurt in wijk 'Ossenzijl' in de gemeente 'Steenwijkerland'.
14075,WK170834  ,Wetering,Wijk 'Wetering' (WK170834) is een wijk in de gemeente 'Steenwijkerland'.
14076,BU17083400,Wetering,Buurt 'Wetering' (BU17083400) is een buurt in wijk 'Wetering' in de gemeente 'Steenwijkerland'.
14077,BU17083401,Buitengebied Wetering,Buurt 'Buitengebied Wetering' (BU17083401) is een buurt in wijk 'Wetering' in de gemeente 'Steenwijkerland'.
14078,WK170835  ,Nederland,Wijk 'Nederland' (WK170835) is een wijk in de gemeente 'Steenwijkerland'.
14079,BU17083500,Nederland,Buurt 'Nederland' (BU17083500) is een buurt in wijk 'Nederland' in de gemeente 'Steenwijkerland'.
14080,WK170836  ,Baarlo,Wijk 'Baarlo' (WK170836) is een wijk in de gemeente 'Steenwijkerland'.
14081,BU17083600,Baarlo,Buurt 'Baarlo' (BU17083600) is een buurt in wijk 'Baarlo' in de gemeente 'Steenwijkerland'.
14082,GM0971    ,Stein,Gemeente 'Stein' (GM0971)
14083,WK097100  ,Wijk 00 Stein,Wijk 'Wijk 00 Stein' (WK097100) is een wijk in de gemeente 'Stein'.
14084,BU09710000,Oud-Stein,Buurt 'Oud-Stein' (BU09710000) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14085,BU09710001,Kerensheide,Buurt 'Kerensheide' (BU09710001) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14086,BU09710002,Nieuwdorp,Buurt 'Nieuwdorp' (BU09710002) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14087,BU09710003,Kleine Meers en Veldschuur,Buurt 'Kleine Meers en Veldschuur' (BU09710003) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14088,BU09710004,Maasband,Buurt 'Maasband' (BU09710004) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14089,BU09710005,Centrum,Buurt 'Centrum' (BU09710005) is een buurt in wijk 'Wijk 00 Stein' in de gemeente 'Stein'.
14090,WK097101  ,Wijk 01 Elsloo,Wijk 'Wijk 01 Elsloo' (WK097101) is een wijk in de gemeente 'Stein'.
14091,BU09710100,Elsloo,Buurt 'Elsloo' (BU09710100) is een buurt in wijk 'Wijk 01 Elsloo' in de gemeente 'Stein'.
14092,BU09710101,Meers,Buurt 'Meers' (BU09710101) is een buurt in wijk 'Wijk 01 Elsloo' in de gemeente 'Stein'.
14093,BU09710102,Catsop,Buurt 'Catsop' (BU09710102) is een buurt in wijk 'Wijk 01 Elsloo' in de gemeente 'Stein'.
14094,WK097102  ,Wijk 02 Urmond,Wijk 'Wijk 02 Urmond' (WK097102) is een wijk in de gemeente 'Stein'.
14095,BU09710200,Berg,Buurt 'Berg' (BU09710200) is een buurt in wijk 'Wijk 02 Urmond' in de gemeente 'Stein'.
14096,BU09710201,Urmond ten westen van Julianakanaal,Buurt 'Urmond ten westen van Julianakanaal' (BU09710201) is een buurt in wijk 'Wijk 02 Urmond' in de gemeente 'Stein'.
14097,BU09710202,Urmond ten oosten van Julianakanaal,Buurt 'Urmond ten oosten van Julianakanaal' (BU09710202) is een buurt in wijk 'Wijk 02 Urmond' in de gemeente 'Stein'.
14098,BU09710203,Nattenhoven,Buurt 'Nattenhoven' (BU09710203) is een buurt in wijk 'Wijk 02 Urmond' in de gemeente 'Stein'.
14099,GM1904    ,Stichtse Vecht,Gemeente 'Stichtse Vecht' (GM1904)
14100,WK190401  ,Wijk 01 Maarssen,Wijk 'Wijk 01 Maarssen' (WK190401) is een wijk in de gemeente 'Stichtse Vecht'.
14101,BU19040101,Maarsseveen,Buurt 'Maarsseveen' (BU19040101) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14102,BU19040102,Bethunepolder-zuid,Buurt 'Bethunepolder-zuid' (BU19040102) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14103,BU19040103,Otterspoorbroek,Buurt 'Otterspoorbroek' (BU19040103) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14104,BU19040104,Op Buuren,Buurt 'Op Buuren' (BU19040104) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14105,BU19040105,Zandweg-Oostwaard,Buurt 'Zandweg-Oostwaard' (BU19040105) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14106,BU19040106,Staatsliedenbuurt,Buurt 'Staatsliedenbuurt' (BU19040106) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14107,BU19040107,Omgeving Goudestein,Buurt 'Omgeving Goudestein' (BU19040107) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14108,BU19040108,Componistenbuurt,Buurt 'Componistenbuurt' (BU19040108) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14109,BU19040109,Lanenkwartier,Buurt 'Lanenkwartier' (BU19040109) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14110,BU19040110,Centrum ten zuiden van de Vecht,Buurt 'Centrum ten zuiden van de Vecht' (BU19040110) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14111,BU19040111,Reizende man,Buurt 'Reizende man' (BU19040111) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14112,BU19040112,Schilderskwartier,Buurt 'Schilderskwartier' (BU19040112) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14113,BU19040113,Zogwetering,Buurt 'Zogwetering' (BU19040113) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14114,BU19040114,Park Vechtenstein,Buurt 'Park Vechtenstein' (BU19040114) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14115,BU19040115,Zeeheldenbuurt,Buurt 'Zeeheldenbuurt' (BU19040115) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14116,BU19040116,Hogebrug,Buurt 'Hogebrug' (BU19040116) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14117,BU19040117,Friezenbuurt,Buurt 'Friezenbuurt' (BU19040117) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14118,BU19040118,Centrum ten noorden van de Vecht,Buurt 'Centrum ten noorden van de Vecht' (BU19040118) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14119,BU19040119,Begraafplaats Maarssen,Buurt 'Begraafplaats Maarssen' (BU19040119) is een buurt in wijk 'Wijk 01 Maarssen' in de gemeente 'Stichtse Vecht'.
14120,WK190402  ,Wijk 02 Breukelen,Wijk 'Wijk 02 Breukelen' (WK190402) is een wijk in de gemeente 'Stichtse Vecht'.
14121,BU19040201,Polder Kortrijk,Buurt 'Polder Kortrijk' (BU19040201) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14122,BU19040202,Polder Breukelen Proosdij,Buurt 'Polder Breukelen Proosdij' (BU19040202) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14123,BU19040203,Polder Klein Oud Aa,Buurt 'Polder Klein Oud Aa' (BU19040203) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14124,BU19040204,Kievitsbuurt,Buurt 'Kievitsbuurt' (BU19040204) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14125,BU19040205,Polder Breukelerwaard,Buurt 'Polder Breukelerwaard' (BU19040205) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14126,BU19040206,Polder Nijenrode,Buurt 'Polder Nijenrode' (BU19040206) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14127,BU19040207,Breukelen Noord,Buurt 'Breukelen Noord' (BU19040207) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14128,BU19040208,Corridor,Buurt 'Corridor' (BU19040208) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14129,BU19040209,Landgoed Nijenrode,Buurt 'Landgoed Nijenrode' (BU19040209) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14130,BU19040210,Kanaalzone Zuid Breukelen,Buurt 'Kanaalzone Zuid Breukelen' (BU19040210) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14131,BU19040211,Scheendijk,Buurt 'Scheendijk' (BU19040211) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14132,BU19040212,Broeckland,Buurt 'Broeckland' (BU19040212) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14133,BU19040213,Breukelen Zuid,Buurt 'Breukelen Zuid' (BU19040213) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14134,BU19040214,Kanaalzone Noord Breukelen,Buurt 'Kanaalzone Noord Breukelen' (BU19040214) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14135,BU19040215,Breukelen Midden,Buurt 'Breukelen Midden' (BU19040215) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14136,BU19040216,Rode Dorp,Buurt 'Rode Dorp' (BU19040216) is een buurt in wijk 'Wijk 02 Breukelen' in de gemeente 'Stichtse Vecht'.
14137,WK190403  ,Wijk 03 Loenen aan de Vecht,Wijk 'Wijk 03 Loenen aan de Vecht' (WK190403) is een wijk in de gemeente 'Stichtse Vecht'.
14138,BU19040301,Polder Holland,Buurt 'Polder Holland' (BU19040301) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14139,BU19040302,Polder Garsten,Buurt 'Polder Garsten' (BU19040302) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14140,BU19040303,Polder Oud Over,Buurt 'Polder Oud Over' (BU19040303) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14141,BU19040304,Kanaalzone Loenen aan de Vecht,Buurt 'Kanaalzone Loenen aan de Vecht' (BU19040304) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14142,BU19040305,Kanaalzone sector Vreeland,Buurt 'Kanaalzone sector Vreeland' (BU19040305) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14143,BU19040306,Mijnden,Buurt 'Mijnden' (BU19040306) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14144,BU19040307,Hoefijzer,Buurt 'Hoefijzer' (BU19040307) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14145,BU19040308,Driehoven,Buurt 'Driehoven' (BU19040308) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14146,BU19040309,Oudover,Buurt 'Oudover' (BU19040309) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14147,BU19040310,Loenen Dorpskern,Buurt 'Loenen Dorpskern' (BU19040310) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14148,BU19040311,Cronenburgh,Buurt 'Cronenburgh' (BU19040311) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14149,BU19040312,Kerklaan,Buurt 'Kerklaan' (BU19040312) is een buurt in wijk 'Wijk 03 Loenen aan de Vecht' in de gemeente 'Stichtse Vecht'.
14150,WK190404  ,Wijk 04 Nieuwer Ter Aa,Wijk 'Wijk 04 Nieuwer Ter Aa' (WK190404) is een wijk in de gemeente 'Stichtse Vecht'.
14151,BU19040401,Polder Oukoop,Buurt 'Polder Oukoop' (BU19040401) is een buurt in wijk 'Wijk 04 Nieuwer Ter Aa' in de gemeente 'Stichtse Vecht'.
14152,BU19040402,Nieuwer Ter Aa,Buurt 'Nieuwer Ter Aa' (BU19040402) is een buurt in wijk 'Wijk 04 Nieuwer Ter Aa' in de gemeente 'Stichtse Vecht'.
14153,WK190405  ,Wijk 05 Kockengen,Wijk 'Wijk 05 Kockengen' (WK190405) is een wijk in de gemeente 'Stichtse Vecht'.
14154,BU19040501,Polder Portengen,Buurt 'Polder Portengen' (BU19040501) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14155,BU19040502,Polder Groot Oud Aa,Buurt 'Polder Groot Oud Aa' (BU19040502) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14156,BU19040503,Polder Spengen,Buurt 'Polder Spengen' (BU19040503) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14157,BU19040504,Polder Kockengen,Buurt 'Polder Kockengen' (BU19040504) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14158,BU19040505,Kockengen Dorp,Buurt 'Kockengen Dorp' (BU19040505) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14159,BU19040506,Portengense Brug,Buurt 'Portengense Brug' (BU19040506) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14160,BU19040507,Welgelegen,Buurt 'Welgelegen' (BU19040507) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14161,BU19040508,Groenlust,Buurt 'Groenlust' (BU19040508) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14162,BU19040509,Vierde kwadrant Kockengen,Buurt 'Vierde kwadrant Kockengen' (BU19040509) is een buurt in wijk 'Wijk 05 Kockengen' in de gemeente 'Stichtse Vecht'.
14163,WK190406  ,Wijk 06 Vreeland,Wijk 'Wijk 06 Vreeland' (WK190406) is een wijk in de gemeente 'Stichtse Vecht'.
14164,BU19040601,Hoeker Polder,Buurt 'Hoeker Polder' (BU19040601) is een buurt in wijk 'Wijk 06 Vreeland' in de gemeente 'Stichtse Vecht'.
14165,BU19040602,Polder Dorssewaard,Buurt 'Polder Dorssewaard' (BU19040602) is een buurt in wijk 'Wijk 06 Vreeland' in de gemeente 'Stichtse Vecht'.
14166,BU19040603,Vreeland Dorp,Buurt 'Vreeland Dorp' (BU19040603) is een buurt in wijk 'Wijk 06 Vreeland' in de gemeente 'Stichtse Vecht'.
14167,BU19040604,Vreeland,Buurt 'Vreeland' (BU19040604) is een buurt in wijk 'Wijk 06 Vreeland' in de gemeente 'Stichtse Vecht'.
14168,WK190407  ,Wijk 07 Tienhoven,Wijk 'Wijk 07 Tienhoven' (WK190407) is een wijk in de gemeente 'Stichtse Vecht'.
14169,BU19040701,Molenpolder,Buurt 'Molenpolder' (BU19040701) is een buurt in wijk 'Wijk 07 Tienhoven' in de gemeente 'Stichtse Vecht'.
14170,BU19040702,Bethunepolder-Noord,Buurt 'Bethunepolder-Noord' (BU19040702) is een buurt in wijk 'Wijk 07 Tienhoven' in de gemeente 'Stichtse Vecht'.
14171,BU19040703,Tienhoven-Oud Maarsseveen,Buurt 'Tienhoven-Oud Maarsseveen' (BU19040703) is een buurt in wijk 'Wijk 07 Tienhoven' in de gemeente 'Stichtse Vecht'.
14172,WK190408  ,Wijk 08 Nigtevecht,Wijk 'Wijk 08 Nigtevecht' (WK190408) is een wijk in de gemeente 'Stichtse Vecht'.
14173,BU19040801,Polder Aetsveld,Buurt 'Polder Aetsveld' (BU19040801) is een buurt in wijk 'Wijk 08 Nigtevecht' in de gemeente 'Stichtse Vecht'.
14174,BU19040802,Polder Garsten Noord,Buurt 'Polder Garsten Noord' (BU19040802) is een buurt in wijk 'Wijk 08 Nigtevecht' in de gemeente 'Stichtse Vecht'.
